claim_id,customer_id,age,gender,vehicle_age,vehicle_type,policy_type,premium_amount,claim_amount,accident_type,accident_severity,incident_state,days_since_policy,number_of_previous_claims,police_report,witness_present,medical_cost,repair_cost,claim_status,fraud_reported
CLM101560,CUST21513,42,Male,1,Van,Third-Party,19070.1,201723.15,Theft,Total Loss,Karnataka,33,4,Yes,Yes,9948.6,86878.72,Pending,1
CLM101561,CUST24267,30,Male,10,Motorcycle,Third-Party,10923.46,88766.72,Natural Disaster,Severe,Gujarat,326,0,Yes,No,18441.36,22454.86,Approved,0
CLM101562,CUST20475,25,Female,5,Sedan,Comprehensive,21921.62,30636.82,Theft,Minor,Maharashtra,1,0,Yes,Yes,6257.7,11656.69,Approved,0
CLM101563,CUST26969,35,Female,7,Motorcycle,Comprehensive,15396.06,239886.44,Collision,Total Loss,Punjab,2044,0,No,Yes,9101.95,79906.0,Approved,1
CLM101564,CUST28583,26,Male,0,SUV,Third-Party,12033.6,208830.03,Natural Disaster,Total Loss,Maharashtra,334,0,No,Yes,17178.05,106257.23,Approved,1
CLM101565,CUST28912,45,Female,6,Motorcycle,Comprehensive,6714.26,59344.78,Rollover,Moderate,Karnataka,1909,0,Yes,No,0.0,21949.6,Approved,0
CLM101566,CUST22975,55,Female,6,Motorcycle,Zero-Depreciation,3645.05,24594.41,Theft,Minor,Rajasthan,279,1,Yes,Yes,1801.65,8975.42,Approved,0
CLM101567,CUST25504,35,Female,0,Sedan,Third-Party,11139.37,45131.32,Collision,Moderate,Tamil Nadu,349,0,Yes,No,5243.71,14883.27,Under Review,0
CLM101568,CUST23337,20,Male,0,SUV,Third-Party,16862.8,25458.53,Fire,Minor,Uttar Pradesh,771,2,No,No,4557.11,8103.51,Approved,1
CLM101569,CUST28058,33,Female,2,Motorcycle,Comprehensive,12429.22,28678.15,Natural Disaster,Minor,Karnataka,91,0,Yes,Yes,6960.23,17750.53,Approved,0
CLM101570,CUST24407,49,Female,0,Sedan,Third-Party,11080.5,49720.39,Natural Disaster,Moderate,Tamil Nadu,42,2,,Yes,5186.25,23422.33,Rejected,0
CLM101571,CUST25951,22,Female,0,SUV,Standalone,9545.33,99631.72,Theft,Moderate,Maharashtra,267,0,No,Yes,2348.7,51299.72,Approved,0
CLM101572,CUST23760,44,Female,4,Sedan,Standalone,12670.81,24528.4,Vandalism,Moderate,Gujarat,531,3,No,Yes,4687.19,7379.63,Rejected,0
CLM101573,CUST20194,38,Female,8,Sedan,Zero-Depreciation,11899.72,27703.45,Rollover,Moderate,Tamil Nadu,70,0,No,No,0.0,11372.36,Approved,0
CLM101574,CUST21771,34,Female,0,Sedan,Comprehensive,12735.06,146844.27,Rollover,Severe,Karnataka,330,1,No,No,10394.1,39617.61,Approved,1
CLM101575,CUST22298,37,Female,1,SUV,Zero-Depreciation,12636.89,228708.73,Vandalism,Total Loss,Tamil Nadu,582,2,No,No,11964.72,104222.42,Approved,0
CLM101576,CUST21418,21,Female,2,Sedan,Zero-Depreciation,18228.63,25318.98,Collision,Minor,Punjab,67,1,No,No,1678.55,8336.1,Approved,0
CLM101577,CUST24373,33,Female,3,Motorcycle,Comprehensive,12215.27,88375.27,Fire,Moderate,Punjab,316,0,Yes,No,1088.29,26341.3,Approved,0
CLM101578,CUST25707,44,Female,9,Hatchback,Third-Party,11233.71,7820.7,Collision,Minor,Maharashtra,727,0,Yes,No,246.33,3489.73,Pending,0
CLM101579,CUST27925,42,Female,4,Hatchback,Comprehensive,11532.22,57990.03,Vandalism,Moderate,Telangana,952,0,Yes,Yes,0.0,17246.93,Rejected,0
CLM101580,CUST22962,46,Female,4,Sedan,Comprehensive,15484.9,39301.47,Vandalism,Minor,Gujarat,385,1,No,No,327.82,14256.95,Pending,1
CLM101581,CUST24508,44,Female,3,Sedan,Third-Party,10312.12,45632.01,Collision,Moderate,Karnataka,184,1,Yes,Yes,3620.09,24903.72,Approved,0
CLM101582,CUST23424,37,Male,7,Sedan,Comprehensive,6718.84,21335.77,Collision,Minor,Maharashtra,54,1,Yes,No,555.75,11146.42,Rejected,1
CLM101583,CUST23402,43,Female,9,Truck,Comprehensive,4363.41,103541.14,Collision,Moderate,Uttar Pradesh,135,1,Yes,No,1394.62,62800.65,Approved,0
CLM101584,CUST28898,32,Male,2,Hatchback,Zero-Depreciation,11463.19,29026.35,Fire,Moderate,Rajasthan,417,0,No,No,0.0,14133.25,Pending,0
CLM101585,CUST23229,18,Female,1,SUV,Third-Party,17485.64,32210.76,Vandalism,Minor,Gujarat,622,0,No,Yes,11342.68,8779.67,Under Review,0
CLM101586,CUST22496,24,Female,4,Hatchback,Comprehensive,17560.92,26127.09,Rollover,Minor,Telangana,109,0,No,No,12589.25,11757.98,Approved,0
CLM101587,CUST26090,18,Female,4,Motorcycle,Third-Party,8015.61,45168.13,Fire,Moderate,West Bengal,1079,0,Yes,No,6761.6,13200.64,Rejected,0
CLM101588,CUST24383,47,Male,5,Hatchback,Comprehensive,17208.39,16875.05,Vandalism,Minor,Gujarat,84,0,Yes,No,7557.16,4802.61,Approved,0
CLM101589,CUST24015,42,Female,5,Truck,Comprehensive,14639.3,14895.55,Rollover,Minor,Delhi,16,0,Yes,No,1594.88,9140.18,Under Review,0
CLM101590,CUST25404,25,Male,2,Sedan,Third-Party,8735.31,25737.1,Theft,Minor,Tamil Nadu,355,1,Yes,No,0.0,11059.63,Under Review,0
CLM101591,CUST27658,36,Female,1,Sedan,Standalone,18089.49,16642.87,Rollover,Minor,Tamil Nadu,158,0,Yes,No,0.0,8824.99,Approved,0
CLM101592,CUST28188,23,Male,1,Hatchback,Comprehensive,8809.9,93621.84,Vandalism,Severe,Delhi,74,0,Yes,No,14927.43,50856.81,Approved,0
CLM101593,CUST23917,25,Male,0,Sedan,Zero-Depreciation,10448.71,57724.04,Fire,Moderate,Tamil Nadu,45,0,Yes,No,1746.8,21203.71,Approved,1
CLM101594,CUST21143,52,Female,10,Sedan,Comprehensive,6961.76,48056.15,Fire,Moderate,Telangana,279,0,No,Yes,7170.47,22686.84,Under Review,0
CLM101595,CUST22849,32,Male,0,SUV,Comprehensive,13529.48,36873.33,Collision,Minor,West Bengal,558,0,Yes,No,4873.76,11563.08,Approved,0
CLM101596,CUST20819,34,Male,16,SUV,Zero-Depreciation,10661.96,21999.49,Fire,Minor,Punjab,484,0,Yes,No,261.76,10207.71,Approved,0
CLM101597,CUST27957,31,Male,0,Truck,Comprehensive,9226.0,29033.92,Natural Disaster,Minor,Karnataka,105,3,Yes,No,265.08,9113.66,Approved,0
CLM101598,CUST24194,31,Male,6,Motorcycle,Comprehensive,16002.36,24430.92,Rollover,Minor,Karnataka,542,2,No,No,3682.01,9084.26,Rejected,0
CLM101599,CUST20648,61,Male,0,Motorcycle,Third-Party,14471.59,192456.24,Collision,Severe,West Bengal,478,3,Yes,No,21521.69,78443.63,Rejected,0
CLM101600,CUST22926,49,Male,5,Truck,Comprehensive,17232.46,13381.57,Vandalism,Minor,Maharashtra,36,5,No,Yes,519.33,3852.43,Approved,0
CLM101601,CUST28686,20,Female,4,Van,Comprehensive,9064.1,44377.28,Collision,Moderate,Gujarat,248,0,Yes,No,431.48,14181.28,Under Review,0
CLM101602,CUST27184,18,Female,0,Sedan,Third-Party,12542.4,176528.24,Fire,Total Loss,Maharashtra,38,0,No,,16033.56,47296.7,Approved,1
CLM101603,CUST26196,42,Male,1,Hatchback,Third-Party,12845.29,40622.98,Theft,Minor,Tamil Nadu,105,5,No,No,664.18,13960.1,Under Review,1
CLM101604,CUST27269,39,Male,2,Motorcycle,Zero-Depreciation,13480.43,22981.34,Rollover,Minor,Rajasthan,740,0,Yes,Yes,1140.2,12851.07,Approved,0
CLM101605,CUST25122,28,Male,12,Sedan,Comprehensive,10973.86,51384.06,Collision,Moderate,Delhi,649,0,No,Yes,3441.71,28353.54,Approved,0
CLM101606,CUST26119,52,Male,3,Motorcycle,Third-Party,11094.7,17144.04,Fire,Minor,Tamil Nadu,1047,0,No,Yes,5665.53,5498.23,Approved,0
CLM101607,CUST26340,42,Female,1,Hatchback,Zero-Depreciation,20219.98,62481.14,Natural Disaster,Moderate,Punjab,160,0,No,Yes,4540.0,35475.08,Under Review,0
CLM101608,CUST24843,18,Female,7,Sedan,Standalone,12624.13,38738.03,Fire,Minor,Maharashtra,82,2,Yes,No,4715.16,13298.17,Approved,0
CLM101609,CUST20121,45,Female,1,Truck,Comprehensive,4087.41,24011.36,Natural Disaster,Moderate,Punjab,140,1,Yes,No,0.0,8083.14,Approved,0
CLM101610,CUST20806,34,Female,3,Hatchback,Third-Party,11540.15,66888.65,Natural Disaster,Moderate,Tamil Nadu,437,0,Yes,Yes,0.0,28004.3,Pending,0
CLM101611,CUST25830,29,Male,0,Sedan,Comprehensive,9277.65,62811.42,Theft,Moderate,Uttar Pradesh,525,1,No,No,140.34,32705.27,Approved,0
CLM101612,CUST23465,48,Male,2,Motorcycle,Comprehensive,16308.85,44537.02,Theft,Minor,Tamil Nadu,823,0,No,Yes,204.43,16417.01,Rejected,0
CLM101613,CUST23213,35,Male,1,SUV,Comprehensive,13227.68,116721.14,Collision,Severe,Delhi,624,0,No,No,14785.82,55286.69,Rejected,1
CLM101614,CUST22058,54,Male,2,Motorcycle,Comprehensive,9431.86,19939.33,Collision,Minor,Tamil Nadu,544,1,Yes,Yes,3049.37,6367.49,Approved,0
CLM101615,CUST23014,24,Male,4,Sedan,Zero-Depreciation,11944.71,18553.39,Vandalism,Minor,Gujarat,982,0,No,Yes,7067.38,8164.81,Approved,0
CLM101616,CUST26926,37,Male,4,Sedan,Zero-Depreciation,11362.03,29521.66,Natural Disaster,Minor,Punjab,61,0,Yes,No,2048.03,16296.18,Rejected,0
CLM101617,CUST20233,26,Male,1,Motorcycle,Comprehensive,18378.97,54435.68,Collision,Moderate,Uttar Pradesh,417,1,Yes,Yes,3095.95,17646.98,Rejected,0
CLM101618,CUST27109,28,Female,0,Hatchback,Comprehensive,6102.75,62544.57,Vandalism,Moderate,Delhi,42,0,Yes,No,0.0,36708.87,Under Review,0
CLM101619,CUST27020,46,Female,2,SUV,Comprehensive,13304.14,35222.76,Vandalism,Minor,West Bengal,392,0,No,Yes,3141.75,11692.54,Under Review,0
CLM101620,CUST27871,39,Female,4,Sedan,Comprehensive,18542.08,38309.28,Natural Disaster,Minor,Telangana,880,0,No,Yes,0.0,17331.41,Approved,0
CLM101621,CUST25257,46,Male,1,SUV,Comprehensive,5612.36,21530.82,Fire,Minor,Maharashtra,512,0,No,Yes,5476.08,7260.0,Approved,0
CLM101622,CUST25923,32,Female,8,Sedan,Comprehensive,15405.94,18171.3,Natural Disaster,Minor,Rajasthan,1405,2,,Yes,0.0,9747.12,Approved,0
CLM101623,CUST28140,51,Male,4,Sedan,Standalone,20699.37,72558.69,Fire,Moderate,Karnataka,591,2,Yes,No,0.0,30771.27,Approved,1
CLM101624,CUST28299,48,Male,10,Motorcycle,Comprehensive,18168.83,21791.43,Rollover,Minor,Uttar Pradesh,59,1,Yes,No,0.0,10499.36,Approved,0
CLM101625,CUST21620,48,Female,3,Sedan,Third-Party,13432.11,56725.75,Fire,Moderate,Rajasthan,453,0,Yes,No,24.76,28392.07,Approved,0
CLM101626,CUST24820,44,Female,2,Van,Third-Party,11224.57,29519.35,Theft,Minor,Karnataka,1820,1,Yes,Yes,10485.39,13090.9,Under Review,0
CLM101627,CUST26971,54,Female,1,Hatchback,Third-Party,10398.77,17499.33,Rollover,Minor,Punjab,240,0,No,No,394.97,9201.63,Approved,0
CLM101628,CUST21912,65,Female,0,Motorcycle,Comprehensive,16207.09,20854.32,Collision,Minor,Delhi,173,1,Yes,No,2675.15,5982.67,Under Review,0
CLM101629,CUST22825,42,Male,0,Hatchback,Zero-Depreciation,17821.96,52561.72,Natural Disaster,Severe,Gujarat,879,1,Yes,Yes,11061.97,20060.5,Approved,0
CLM101630,CUST21798,42,Male,5,SUV,Third-Party,16340.59,69849.43,Natural Disaster,Severe,Uttar Pradesh,1280,1,No,No,15563.09,24182.9,Approved,0
CLM101631,CUST25288,21,Female,5,Sedan,Third-Party,15156.64,145107.09,Fire,Severe,Punjab,182,0,Yes,No,19183.21,91586.15,Under Review,0
CLM101632,CUST20400,43,Female,1,Sedan,Comprehensive,10120.16,40887.77,Natural Disaster,Moderate,Rajasthan,277,1,Yes,Yes,0.0,23841.0,Under Review,0
CLM101633,CUST22820,34,Male,4,Sedan,Zero-Depreciation,3000.0,65555.05,Vandalism,Moderate,Maharashtra,124,1,Yes,No,4908.84,32710.25,Approved,0
CLM101634,CUST26709,51,Male,0,Truck,Third-Party,14534.84,16716.07,Natural Disaster,Minor,West Bengal,76,0,No,No,5045.98,5413.83,Approved,0
CLM101635,CUST20083,39,Male,0,SUV,Third-Party,13870.58,73466.4,Natural Disaster,Severe,Maharashtra,619,1,Yes,Yes,15068.95,26432.78,Approved,0
CLM101636,CUST26348,22,Female,1,Sedan,Zero-Depreciation,10274.13,73004.26,Natural Disaster,Moderate,Tamil Nadu,52,1,Yes,Yes,0.0,20429.42,Approved,1
CLM101637,CUST21610,58,Female,1,Sedan,Third-Party,18542.29,44885.41,Natural Disaster,Moderate,Punjab,252,1,Yes,Yes,11156.81,23620.7,Approved,0
CLM101638,CUST25630,36,Male,1,SUV,Standalone,3784.64,321572.6,Rollover,Total Loss,Tamil Nadu,2,0,Yes,No,16499.4,196956.46,Approved,0
CLM101639,CUST26069,18,Male,0,Truck,Comprehensive,15612.67,32602.86,Natural Disaster,Minor,Delhi,428,2,No,Yes,8782.76,10928.69,Under Review,0
CLM101640,CUST26186,36,Female,0,SUV,Comprehensive,16473.76,75489.87,Fire,Severe,Delhi,99,3,Yes,Yes,21577.59,48678.85,Approved,0
CLM101641,CUST24171,61,Male,0,SUV,Comprehensive,13403.97,27376.62,Natural Disaster,Minor,Rajasthan,1434,1,No,Yes,3035.68,11797.18,Approved,0
CLM101642,CUST20492,55,Female,8,Sedan,Third-Party,13109.7,24601.87,Vandalism,Moderate,Gujarat,137,0,Yes,No,2253.23,12477.89,Under Review,0
CLM101643,CUST28241,51,Female,1,Hatchback,Third-Party,10873.97,108649.32,Vandalism,Severe,Rajasthan,209,2,Yes,No,9367.67,51346.62,Approved,0
CLM101644,CUST22093,23,Male,2,Van,Standalone,5799.27,101334.51,Collision,Total Loss,Maharashtra,323,0,Yes,No,12650.76,29660.29,Approved,1
CLM101645,CUST21428,53,Female,5,Van,Comprehensive,3000.0,11407.22,Vandalism,Severe,Karnataka,67,0,No,No,14811.59,4597.74,Pending,0
CLM101646,CUST28305,53,Male,6,Sedan,Comprehensive,13120.0,79816.0,Fire,Severe,Rajasthan,252,1,Yes,No,16289.58,29005.39,Approved,0
CLM101647,CUST23734,43,Male,1,Hatchback,Comprehensive,9809.87,84703.64,Vandalism,Moderate,Gujarat,142,4,No,No,2187.91,43475.15,Approved,0
CLM101648,CUST26875,18,Female,0,Sedan,Comprehensive,16013.18,41502.47,Natural Disaster,Minor,Rajasthan,269,0,No,No,6355.84,24695.71,Pending,0
CLM101649,CUST25307,62,Male,1,Sedan,Standalone,9722.06,19917.98,Theft,Minor,Delhi,144,2,Yes,Yes,893.04,7955.33,Approved,0
CLM101650,CUST28448,29,Male,1,SUV,Comprehensive,14290.9,57448.93,Fire,Moderate,Telangana,940,1,No,No,0.0,26041.39,Approved,0
CLM101651,CUST23390,44,Female,1,Sedan,Third-Party,9136.74,26655.82,Theft,Minor,Tamil Nadu,300,0,Yes,Yes,0.0,14981.49,Approved,0
CLM101652,CUST24460,52,Female,0,SUV,Third-Party,16153.07,116582.09,Rollover,Severe,Telangana,487,0,Yes,Yes,12789.58,40246.27,Pending,0
CLM101653,CUST25181,32,Male,0,Truck,Third-Party,6863.85,124106.0,Vandalism,Severe,Karnataka,48,0,Yes,Yes,9738.33,78740.1,Approved,0
CLM101654,CUST23633,34,Male,8,Sedan,Comprehensive,16642.29,14392.61,Vandalism,Minor,Punjab,23,2,Yes,Yes,316.53,7791.21,Approved,0
CLM101655,CUST24194,35,Male,8,SUV,Standalone,5156.63,33248.28,Rollover,Minor,Gujarat,534,3,No,No,1433.55,9698.18,Approved,1
CLM101656,CUST26357,33,Male,1,Sedan,Third-Party,6412.63,63568.57,Rollover,Moderate,Delhi,44,0,Yes,No,0.0,21062.57,Under Review,0
CLM101657,CUST27399,41,Male,7,Hatchback,Comprehensive,3357.44,35964.87,Collision,Minor,Gujarat,103,3,Yes,No,5902.83,16288.96,Rejected,0
CLM101658,CUST24267,44,Male,9,Sedan,Third-Party,8680.05,71249.75,Natural Disaster,Severe,Tamil Nadu,132,1,Yes,No,12583.99,40326.36,Under Review,0
CLM101659,CUST27708,22,Female,4,Sedan,Third-Party,3000.0,170295.92,Collision,Severe,Maharashtra,56,0,Yes,No,17000.33,58266.79,Rejected,0
CLM101660,CUST22592,63,Female,8,Sedan,Third-Party,12247.66,8325.74,Fire,Moderate,Punjab,587,1,Yes,No,4693.7,3297.52,Approved,0
CLM101661,CUST20870,37,Female,1,Van,Comprehensive,10489.88,107461.86,Rollover,Severe,Maharashtra,664,0,Yes,Yes,11456.53,51117.9,Approved,1
CLM101662,CUST27622,34,Male,0,SUV,Comprehensive,18360.44,67247.43,Vandalism,Moderate,Delhi,84,0,Yes,No,3844.91,22515.49,Approved,0
CLM101663,CUST21089,39,Female,1,Hatchback,Standalone,8536.0,112065.67,Theft,Total Loss,Maharashtra,391,0,Yes,Yes,11898.99,45676.53,Approved,1
CLM101664,CUST27432,23,Female,1,Hatchback,Third-Party,16548.97,54636.16,Rollover,Total Loss,Tamil Nadu,378,2,Yes,No,10501.21,24212.78,Under Review,0
CLM101665,CUST21842,29,Male,0,Sedan,Third-Party,8901.92,131206.49,Collision,Severe,Gujarat,187,1,Yes,Yes,17441.19,39318.29,Approved,0
CLM101666,CUST22121,23,Female,5,SUV,Zero-Depreciation,15184.95,39996.86,Fire,Minor,Telangana,1120,0,Yes,Yes,0.0,11632.9,Approved,0
CLM101667,CUST23666,38,Female,0,Hatchback,Zero-Depreciation,7354.42,12311.48,Rollover,Minor,Tamil Nadu,482,1,No,No,9137.47,7636.14,Approved,0
CLM101668,CUST25579,37,Male,3,Sedan,Third-Party,10320.87,43462.69,Theft,Severe,Delhi,342,3,No,Yes,11684.91,21618.13,Rejected,0
CLM101669,CUST27237,33,Male,6,Hatchback,Third-Party,13370.62,15330.32,Theft,Minor,Tamil Nadu,169,0,Yes,Yes,5608.02,4436.35,Rejected,0
CLM101670,CUST23342,44,Female,2,Motorcycle,Comprehensive,5887.07,56577.36,Fire,Moderate,West Bengal,29,0,Yes,Yes,3750.73,34946.07,Pending,0
CLM101671,CUST21233,32,Female,5,Van,Comprehensive,16561.39,30618.92,Vandalism,Minor,West Bengal,120,1,Yes,Yes,0.0,11794.56,Approved,0
CLM101672,CUST26772,18,Female,4,Sedan,Zero-Depreciation,18139.28,34376.52,Fire,Severe,West Bengal,945,0,Yes,No,17569.45,18945.94,Approved,0
CLM101673,CUST22006,32,Female,3,Hatchback,Comprehensive,12911.9,62115.31,Collision,Moderate,Maharashtra,528,0,No,No,1203.11,29029.07,Approved,0
CLM101674,CUST20816,24,Male,0,Hatchback,Third-Party,10040.04,66522.06,Vandalism,Severe,Gujarat,205,1,Yes,Yes,14055.72,37890.75,Approved,0
CLM101675,CUST21818,36,Male,0,Sedan,Third-Party,14259.61,57067.53,Fire,Moderate,West Bengal,91,2,,No,6393.61,30145.12,Approved,0
CLM101676,CUST26970,40,Male,3,Truck,Third-Party,11206.0,200526.94,Theft,Total Loss,Gujarat,1135,1,No,Yes,16171.31,85986.4,Rejected,1
CLM101677,CUST24687,41,Male,5,SUV,Comprehensive,15975.92,16767.88,Vandalism,Minor,Tamil Nadu,195,0,Yes,No,2228.0,10449.45,Approved,0
CLM101678,CUST22613,36,Male,2,SUV,Comprehensive,9172.6,25545.52,Collision,Minor,Tamil Nadu,254,0,Yes,Yes,2874.07,10791.4,Approved,0
CLM101679,CUST24820,44,Male,10,Sedan,Comprehensive,19454.99,54123.67,Rollover,Moderate,Karnataka,623,2,No,Yes,8504.22,19729.51,Approved,0
CLM101680,CUST28924,48,Female,4,Sedan,Comprehensive,9171.2,72576.36,Fire,Moderate,Maharashtra,140,0,No,Yes,4968.5,18237.29,Approved,0
CLM101681,CUST20802,33,Female,0,SUV,Third-Party,18060.27,39770.65,Theft,Moderate,Gujarat,193,2,Yes,No,5335.45,15482.51,Approved,0
CLM101682,CUST25194,54,Female,2,Truck,Third-Party,11280.32,49087.69,Rollover,Moderate,Maharashtra,628,3,Yes,Yes,6097.57,29746.59,Pending,0
CLM101683,CUST20291,35,Male,1,Van,Third-Party,6962.78,28389.92,Vandalism,Minor,Maharashtra,55,0,Yes,No,0.0,17566.4,Approved,0
CLM101684,CUST21798,28,Male,2,Hatchback,Comprehensive,16327.71,49256.78,Natural Disaster,Moderate,Maharashtra,94,0,Yes,Yes,,30369.23,Under Review,0
CLM101685,CUST28279,20,Male,6,SUV,Third-Party,12039.13,31433.62,Fire,Moderate,Uttar Pradesh,201,0,No,Yes,0.0,12244.6,Rejected,0
CLM101686,CUST26378,49,Female,0,Motorcycle,Third-Party,10981.5,24514.34,Rollover,Minor,Gujarat,571,0,No,Yes,6539.75,7417.63,Approved,0
CLM101687,CUST27504,24,Female,4,Motorcycle,Standalone,9582.72,167019.46,Vandalism,Total Loss,Gujarat,548,0,Yes,No,11260.21,82629.08,Approved,0
CLM101688,CUST28784,25,Male,19,Hatchback,Comprehensive,9108.78,21027.03,Vandalism,Minor,Maharashtra,775,5,No,Yes,0.0,10644.91,Rejected,0
CLM101689,CUST25249,45,Female,0,Sedan,Comprehensive,10851.15,22350.87,Fire,Minor,Rajasthan,42,1,Yes,Yes,1533.66,8762.2,Approved,0
CLM101690,CUST25679,36,Female,3,Sedan,Standalone,16119.26,33274.26,Rollover,Moderate,Maharashtra,99,1,Yes,No,6551.84,9590.45,Under Review,0
CLM101691,CUST26222,64,Female,2,SUV,Standalone,9484.92,54574.38,Collision,Moderate,Punjab,785,0,No,Yes,2358.75,23186.47,Approved,0
CLM101692,CUST21433,24,Male,5,SUV,Third-Party,11630.3,92570.66,Collision,Severe,Tamil Nadu,794,0,No,No,16990.49,53603.51,Approved,0
CLM101693,CUST24107,40,Female,4,Motorcycle,Standalone,6807.49,136817.62,Rollover,Total Loss,Rajasthan,115,0,Yes,Yes,9920.09,79349.72,Rejected,0
CLM101694,CUST22411,51,Male,5,Sedan,Comprehensive,13607.21,17017.49,Theft,Minor,Punjab,109,1,Yes,No,2006.0,8616.57,Rejected,0
CLM101695,CUST27192,42,Male,2,Van,Comprehensive,12214.21,212779.12,Fire,Total Loss,Maharashtra,428,1,No,No,15679.04,69094.39,Approved,1
CLM101696,CUST26901,67,Male,5,SUV,Comprehensive,11852.26,31642.63,Collision,Minor,Rajasthan,216,3,No,Yes,4312.32,12048.2,Under Review,0
CLM101697,CUST25205,48,Female,6,Motorcycle,Comprehensive,4403.48,225663.01,Vandalism,Total Loss,Delhi,177,1,Yes,No,10674.41,81118.22,Under Review,1
CLM101698,CUST23403,56,Female,2,Motorcycle,Comprehensive,16992.36,161476.09,Theft,Total Loss,Uttar Pradesh,199,2,Yes,Yes,22204.76,79336.17,Under Review,0
CLM101699,CUST25738,36,Male,1,Sedan,Comprehensive,10346.14,131339.51,Natural Disaster,Severe,West Bengal,548,3,Yes,Yes,18750.7,61396.88,Pending,0
CLM101700,CUST21651,53,Male,3,Truck,Third-Party,7719.67,20414.75,Natural Disaster,Minor,Telangana,608,2,No,No,2017.09,5227.02,Approved,0
CLM101701,CUST24295,21,Male,3,Sedan,Standalone,14014.36,7903.95,Vandalism,Minor,Karnataka,37,0,No,Yes,0.0,2955.97,Approved,0
CLM101702,CUST24437,39,Female,1,Sedan,Third-Party,19390.46,17058.02,Rollover,Minor,Karnataka,1121,2,No,No,2416.55,5303.21,Pending,0
CLM101703,CUST27219,28,Female,3,Motorcycle,Zero-Depreciation,16460.5,77711.09,Theft,Moderate,Uttar Pradesh,176,0,Yes,Yes,1749.63,24686.49,Pending,0
CLM101704,CUST23164,30,Female,2,SUV,Comprehensive,12401.36,78034.75,Rollover,Total Loss,Punjab,262,0,No,No,20071.14,20717.8,Approved,1
CLM101705,CUST23687,30,Male,5,Sedan,Comprehensive,10381.75,257040.39,Fire,Total Loss,Delhi,113,1,Yes,Yes,17342.71,164762.07,Under Review,1
CLM101706,CUST24809,43,Male,0,Motorcycle,Standalone,15826.97,78792.92,Natural Disaster,Severe,Punjab,91,0,Yes,Yes,18657.44,37597.53,Under Review,0
CLM101707,CUST24417,25,Female,2,Sedan,Comprehensive,10063.51,36721.36,Rollover,Severe,Gujarat,611,1,Yes,No,19437.57,15253.86,Under Review,0
CLM101708,CUST21239,48,Female,20,Sedan,Third-Party,16862.81,70962.74,Fire,Moderate,Punjab,417,0,No,No,358.57,33476.06,Pending,0
CLM101709,CUST22527,19,Female,3,Truck,Third-Party,16011.37,121848.83,Natural Disaster,Severe,Tamil Nadu,474,0,Yes,Yes,21993.06,67139.45,Under Review,0
CLM101710,CUST25054,19,Male,1,Van,Comprehensive,10998.6,28291.4,Rollover,Minor,Punjab,20,1,No,Yes,2162.43,12438.39,Under Review,0
CLM101711,CUST23869,49,Male,1,Hatchback,Zero-Depreciation,19906.1,16006.78,Vandalism,Minor,Rajasthan,66,0,No,Yes,4456.39,9940.41,Pending,0
CLM101712,CUST27273,52,Male,2,Truck,Third-Party,15592.08,20537.57,Vandalism,Minor,Maharashtra,1116,3,No,No,0.0,13214.46,Approved,1
CLM101713,CUST28541,38,Female,4,SUV,Comprehensive,6780.68,24202.82,Vandalism,Minor,Rajasthan,9,1,Yes,No,0.0,10311.81,Approved,0
CLM101714,CUST23950,35,Female,3,SUV,Third-Party,12582.28,75736.87,Natural Disaster,Severe,Tamil Nadu,85,0,Yes,No,18569.45,30819.33,Under Review,0
CLM101715,CUST21760,33,Female,0,SUV,Zero-Depreciation,9972.91,247670.74,Fire,Total Loss,Delhi,1214,1,Yes,Yes,14811.15,152024.0,Approved,1
CLM101716,CUST22200,41,Male,0,Van,Comprehensive,9116.26,20710.36,Fire,Minor,Maharashtra,239,0,Yes,No,0.0,11748.79,Under Review,0
CLM101717,CUST22134,24,Male,9,SUV,Comprehensive,20116.45,32239.83,Natural Disaster,Minor,West Bengal,753,0,Yes,Yes,1898.84,15451.61,Approved,0
CLM101718,CUST27592,18,Female,4,Truck,Comprehensive,12907.35,48787.82,Theft,Severe,Karnataka,279,1,Yes,Yes,11466.02,16313.26,Under Review,0
CLM101719,CUST20284,42,Male,5,SUV,Comprehensive,3000.0,31084.88,Natural Disaster,Minor,Tamil Nadu,1964,0,Yes,No,,13641.85,Approved,0
CLM101720,CUST22736,24,Female,3,Sedan,Comprehensive,17541.19,92488.44,Fire,Total Loss,Karnataka,1671,2,Yes,No,19031.32,36993.91,Approved,0
CLM101721,CUST27668,24,Male,0,Motorcycle,Comprehensive,8676.1,27183.23,Theft,Minor,West Bengal,281,0,Yes,Yes,2690.27,17335.65,Under Review,0
CLM101722,CUST25595,38,Female,11,Sedan,Third-Party,14977.48,28269.89,Rollover,Minor,Gujarat,449,1,Yes,Yes,0.0,16621.81,Approved,0
